"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"867",20,"M Dade‐Robertson","The architecture of information",2012,"Bulletin of the American Society for …","Wiley Online Library","https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/bult.2012.1720390105","https://scholar.google.com/scholar?cites=5533594534521252885&as_sdt=2005&sciodt=0,5&hl=en",913,"2023-02-22 14:50:27","","10.1002/bult.2012.1720390105",NA,NA,NA,NA,NA,NA,20,1.82,20,1,11,"Abstract EDITOR'S SUMMARY The relationship among architecture, information and information architecture can be thought of from the perspective of architectural prehistory …","https://asistdl.onlinelibrary.wiley.com/doi/pdf/10.1002/bult.2012.1720390105","https://scholar.google.com/scholar?q=related:FawuMelGy0wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"868",20,"F Li, HV Jagadish","Usability, Databases, and HCI.",2012,"IEEE Data Eng. Bull.","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6c95f8ed38c15d96d0693f2698f24caa2f6d16f9","https://scholar.google.com/scholar?cites=3123087893987088020&as_sdt=2005&sciodt=0,5&hl=en",924,"2023-02-22 14:50:27","PDF","",NA,NA,NA,NA,NA,NA,20,1.82,10,2,11,"As usability is becoming recognized as a crucial feature for databases, there is growing reason for us to pay attention to the principles of Human Computer Interaction (HCI). This …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=6c95f8ed38c15d96d0693f2698f24caa2f6d16f9","https://scholar.google.com/scholar?q=related:lFZsi-RvVysJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"869",47,"CL Jeffery","Program monitoring and visualization: an exploratory approach",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=RyXjBwAAQBAJ&oi=fnd&pg=PR7&ots=ciaTJmPgWs&sig=MMPB-SlPHDy3maTYyb7DcfaGrQU","https://scholar.google.com/scholar?cites=5012663457715895282&as_sdt=2005&sciodt=0,5&hl=en",949,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,47,4.27,47,1,11,"In computer science, the primary application of visualization technology is software visualization: the use of graphics to portray information obtained from a static or dynamic …","","https://scholar.google.com/scholar?q=related:8ru8R9uOkEUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"870",26,"MJ Stefik, L Lee","System and method for interfacing a web browser widget with social indexing",2012,"US Patent 8,209,616","Google Patents","https://patents.google.com/patent/US8209616B2/en","https://scholar.google.com/scholar?cites=18199708465869538466&as_sdt=2005&sciodt=0,5&hl=en",961,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,26,2.36,13,2,11,"A system and method for interfacing a Web browser widget with social indexing is provided. Electronically-stored articles and a plurality of social indexes that are each associated with a …","https://patentimages.storage.googleapis.com/12/69/e1/413dc589327619/US8209616.pdf","https://scholar.google.com/scholar?q=related:osTSa2xakvwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"871",1324,"TK Landauer, DS McNamara, S Dennis, W Kintsch","Handbook of latent semantic analysis",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=JbzCzPvzpmQC&oi=fnd&pg=PP1&ots=aOM5H2IYGI&sig=iFW3HLbHbfgd0uiU8SC3YICK4BI","https://scholar.google.com/scholar?cites=2280206322244408230&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,1324,132.4,331,4,10,"The Handbook of Latent Semantic Analysis is the authoritative reference for the theory behind Latent Semantic Analysis (LSA), a burgeoning mathematical method used to analyze …","https://www.academia.edu/download/76448826/9780203936399.pdf","https://scholar.google.com/scholar?q=related:plP6q5HrpB8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"872",299,"A Rind, TD Wang, W Aigner, S Miksch…","Interactive information visualization to explore and query electronic health records",2013,"… and Trends® in …","nowpublishers.com","https://www.nowpublishers.com/article/Details/HCI-039","https://scholar.google.com/scholar?cites=2646743229461192630&as_sdt=2005&sciodt=0,5&hl=en",146,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,299,29.9,60,5,10,"Physicians are confronted with increasingly complex patient histories based on which they must make life-critical treatment decisions. At the same time, clinical researchers are eager …","https://www.nowpublishers.com/article/DownloadSummary/HCI-039","https://scholar.google.com/scholar?q=related:tl-0s_EeuyQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"873",507,"C Chen","Information visualisation and virtual environments",2013,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=48W9BwAAQBAJ&oi=fnd&pg=PR9&ots=22yc_uPsSR&sig=5IHZCFQPTYKvU8Kf43dGeaKpzdU","https://scholar.google.com/scholar?cites=17206930759623054292&as_sdt=2005&sciodt=0,5&hl=en",165,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,507,50.7,507,1,10,"Information visualization is not only about creating graphical displays of complex and latent information structures; it contributes to a broader range of cognitive, social, and collaborative …","","https://scholar.google.com/scholar?q=related:1BMTElxMy-4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"874",393,"A McKeough, JL Lupart, A Marini","Teaching for transfer: Fostering generalization in learning",2013,"","taylorfrancis.com","https://www.taylorfrancis.com/books/mono/10.4324/9781315044736/teaching-transfer-anne-mckeough-judy-lee-lupart-anthony-marini","https://scholar.google.com/scholar?cites=3685269742733509393&as_sdt=2005&sciodt=0,5&hl=en",169,"2023-02-22 14:50:27","BOOK","10.4324/9781315044736",NA,NA,NA,NA,NA,NA,393,39.3,131,3,10,"The transfer of learning is universally accepted as the ultimate aim of teaching. Facilitating knowledge transfer has perplexed educators and psychologists over time and across …","","https://scholar.google.com/scholar?q=related:EUMgPU61JDMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"875",282,"B Ording, KL Kocienda, BA Moore, M Van Os…","Methods and graphical user interfaces for editing on a multifunction device with a touch screen display",2013,"US Patent …","Google Patents","https://patents.google.com/patent/US8370736B2/en","https://scholar.google.com/scholar?cites=4549402391302035850&as_sdt=2005&sciodt=0,5&hl=en",176,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,282,28.2,56,5,10,"2013-10-07 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: FORSTALL, SCOTT …","","https://scholar.google.com/scholar?q=related:itneAV-5Ij8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"876",494,"KM Fairchild, SE Poltrock…","Semnet: Three-dimensional graphic representations of large knowledge bases",2013,"Cognitive science and its …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9780203782040-10/semnet-three-dimensional-graphic-representations-large-knowledge-bases-kim-fairchild-steven-poltrock-george-furnas","https://scholar.google.com/scholar?cites=17439311681745031404&as_sdt=2005&sciodt=0,5&hl=en",221,"2023-02-22 14:50:27","","10.4324/9780203782040-10",NA,NA,NA,NA,NA,NA,494,49.4,165,3,10,"In the last decade, computers have increased the information available to people by many orders of magnitude. The rate of this information explosion is continuing to increase …","","https://scholar.google.com/scholar?q=related:7JC7vZPhBPIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"877",104,"R Krüger, D Thom, M Wörner…","TrajectoryLenses–A Set‐based Filtering and Exploration Technique for Long‐term Trajectory Data",2013,"Computer Graphics …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.12132","https://scholar.google.com/scholar?cites=10177869706841283948&as_sdt=2005&sciodt=0,5&hl=en",310,"2023-02-22 14:50:27","","10.1111/cgf.12132",NA,NA,NA,NA,NA,NA,104,10.4,26,4,10,"The visual analysis of spatiotemporal movement is a challenging task. There may be millions of routes of different length and shape with different origin and destination …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.12132","https://scholar.google.com/scholar?q=related:bN173pIOP40J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"878",107,"B Ording, KL Kocienda, BA Moore, M Van Os…","Methods and graphical user interfaces for editing on a multifunction device with a touch screen display",2013,"US Patent …","Google Patents","https://patents.google.com/patent/US8584050B2/en","https://scholar.google.com/scholar?cites=734377094262814260&as_sdt=2005&sciodt=0,5&hl=en",363,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,107,10.7,21,5,10,"2013-10-07 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: FORSTALL, SCOTT …","","https://scholar.google.com/scholar?q=related:NPa3ihMIMQoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"879",74,"MR Jakobsen, YS Haile, S Knudsen…","Information visualization and proxemics: Design opportunities and empirical findings",2013,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6634094/","https://scholar.google.com/scholar?cites=14694088483027345409&as_sdt=2005&sciodt=0,5&hl=en",383,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,74,7.4,19,4,10,"People typically interact with information visualizations using a mouse. Their physical movement, orientation, and distance to visualizations are rarely used as input. We explore …","https://ieeexplore.ieee.org/iel7/2945/6634084/06634094.pdf","https://scholar.google.com/scholar?q=related:AeAAaZ_j68sJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"880",90,"S Huron, R Vuillemot, JD Fekete","Visual sedimentation",2013,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6634152/","https://scholar.google.com/scholar?cites=4699245445287150513&as_sdt=2005&sciodt=0,5&hl=en",386,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,90,9,30,3,10,"We introduce Visual Sedimentation, a novel design metaphor for visualizing data streams directly inspired by the physical process of sedimentation. Visualizing data streams (eg …","https://ieeexplore.ieee.org/iel7/2945/6634084/06634152.pdf","https://scholar.google.com/scholar?q=related:sYO2ttUSN0EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"881",120,"K Kocienda, SO Lemay, I Chaudhri, B Ording","Portable multifunction device, method, and graphical user interface for adjusting an insertion point marker",2013,"US Patent 8,570,278","Google Patents","https://patents.google.com/patent/US8570278B2/en","https://scholar.google.com/scholar?cites=4642075029522101289&as_sdt=2005&sciodt=0,5&hl=en",397,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,120,12,30,4,10,"In accordance with some embodiments, a computer-implemented method is performed at a portable electronic device with a touch screen display. The method includes: displaying …","https://patentimages.storage.googleapis.com/54/ef/b0/ab30e111606aa0/US8570278.pdf","https://scholar.google.com/scholar?q=related:KTRgA6X2a0AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"882",64,"J Scarr, A Cockburn, C Gutwin","Supporting and exploiting spatial memory in user interfaces",2013,"Foundations and Trends® in …","nowpublishers.com","https://www.nowpublishers.com/article/Details/HCI-046","https://scholar.google.com/scholar?cites=312147956527741046&as_sdt=2005&sciodt=0,5&hl=en",457,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,64,6.4,21,3,10,"Spatial memory is an important facet of human cognition–it allows users to learn the locations of items over time and retrieve them with little effort. In human-computer interfaces …","https://www.nowpublishers.com/article/DownloadSummary/HCI-046","https://scholar.google.com/scholar?q=related:djgzoun4VAQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"883",63,"F Bacim, R Kopper, DA Bowman","Design and evaluation of 3D selection techniques based on progressive refinement",2013,"International Journal of Human …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1071581913000384","https://scholar.google.com/scholar?cites=1287356895768933194&as_sdt=2005&sciodt=0,5&hl=en",481,"2023-02-22 14:50:27","HTML","",NA,NA,NA,NA,NA,NA,63,6.3,21,3,10,"Issues such as hand and tracker jitter negatively affect user performance with 3D selection techniques based on the ray-casting metaphor. This makes it difficult for users to select …","https://www.sciencedirect.com/science/article/pii/S1071581913000384","https://scholar.google.com/scholar?q=related:SvN0p0ac3REJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"884",57,"J Abello, S Hadlak, H Schumann…","A modular degree-of-interest specification for the visual analysis of large dynamic networks",2013,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6574858/","https://scholar.google.com/scholar?cites=8338634580647379312&as_sdt=2005&sciodt=0,5&hl=en",522,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,57,5.7,14,4,10,"Large dynamic networks are targets of analysis in many fields. Tracking temporal changes at scale in these networks is challenging due in part to the fact that small changes can be …","https://ieeexplore.ieee.org/iel7/2945/4359476/06574858.pdf","https://scholar.google.com/scholar?q=related:cIFGm_jHuHMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"885",68,"P Kennedy","Visual expander",2013,"US Patent 8,427,445","Google Patents","https://patents.google.com/patent/US8427445B2/en","https://scholar.google.com/scholar?cites=13050832248917252347&as_sdt=2005&sciodt=0,5&hl=en",542,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,68,6.8,68,1,10,"A computer implemented method for a touchscreen display is disclosed. The method includes presenting graphical information on the touchscreen display. The method further …","https://patentimages.storage.googleapis.com/23/c5/d8/62e69bab0254ea/US8427445.pdf","https://scholar.google.com/scholar?q=related:-9jsu8jeHbUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"886",59,"B Ording, KL Kocienda, BA Moore, M Van Os…","Methods and graphical user interfaces for editing on a multifunction device with a touch screen display",2013,"US Patent …","Google Patents","https://patents.google.com/patent/US8510665B2/en","https://scholar.google.com/scholar?cites=10664262641634576304&as_sdt=2005&sciodt=0,5&hl=en",543,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,59,5.9,12,5,10,"2013-08-16 Assigned to APPLE INC. reassignment APPLE INC. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: FORSTALL, SCOTT …","","https://scholar.google.com/scholar?q=related:sAcZ8l4S_5MJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"887",53,"B Lee, GG Robertson","Visualizing differences in similarity metrics of hierarchies",2013,"US Patent 8,584,046","Google Patents","https://patents.google.com/patent/US8584046B2/en","https://scholar.google.com/scholar?cites=6538467060403871653&as_sdt=2005&sciodt=0,5&hl=en",572,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,53,5.3,27,2,10,"A hierarchy differences visualization system and method for visualizing differences between two hierarchical structures based on similarity metrics. The two hierarchical structures are …","https://patentimages.storage.googleapis.com/54/1d/d9/78fa3f62dca134/US8584046.pdf","https://scholar.google.com/scholar?q=related:pR_3LiZNvVoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"888",45,"MJ Stefik, LE Good, S Mittal","System and method for providing robust topic identification in social indexes",2013,"US Patent 8,549,016","Google Patents","https://patents.google.com/patent/US8549016B2/en","https://scholar.google.com/scholar?cites=18363044441854850138&as_sdt=2005&sciodt=0,5&hl=en",671,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,45,4.5,15,3,10,"A computer-implemented method for providing robust topic identification in social indexes is described. Electronically-stored articles and one or more indexes are maintained. Each …","https://patentimages.storage.googleapis.com/05/3d/ef/a0375cb64400f9/US8549016.pdf","https://scholar.google.com/scholar?q=related:WjR416Cj1v4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"889",35,"A Ion, YLB Chang, M Haller, M Hancock…","Canyon: providing location awareness of multiple moving objects in a detail view on large displays",2013,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2470654.2466431","https://scholar.google.com/scholar?cites=14155817493993213407&as_sdt=2005&sciodt=0,5&hl=en",672,"2023-02-22 14:50:27","","10.1145/2470654.2466431",NA,NA,NA,NA,NA,NA,35,3.5,7,5,10,"Overview+ Detail interfaces can be used to examine the details of complex data while retaining the data's overall context. Dynamic data introduce challenges for these interfaces …","https://dl.acm.org/doi/pdf/10.1145/2470654.2466431","https://scholar.google.com/scholar?q=related:3825kgKRc8QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"890",26,"S Gladisch, H Schumann, C Tominski","Navigation recommendations for exploring hierarchical graphs",2013,"… , Crete, Greece, July 29-31, 2013 …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-41939-3_4","https://scholar.google.com/scholar?cites=2225428487277682236&as_sdt=2005&sciodt=0,5&hl=en",731,"2023-02-22 14:50:27","","10.1007/978-3-642-41939-3_4",NA,NA,NA,NA,NA,NA,26,2.6,9,3,10,"Navigation is a key interaction when analyzing graphs by means of interactive visualization. Particularly for unknown graphs, the user often faces situations where it is not entirely clear …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=2fca3aeb8b59f4cf26df1ffb2dffdc3c4924c8a3","https://scholar.google.com/scholar?q=related:PJ44GWtP4h4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"891",38,"EJ Gould","Computer user interface with non-salience deemphasis",2013,"US Patent 8,381,126","Google Patents","https://patents.google.com/patent/US8381126B2/en","https://scholar.google.com/scholar?cites=4467244476950646825&as_sdt=2005&sciodt=0,5&hl=en",748,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,38,3.8,38,1,10,"A relativity controller is a scroll bar/window combination that provides a way to see data in relation to both the context of its wholeness and the salience of its contents. To accomplish …","https://patentimages.storage.googleapis.com/f5/8e/5d/1990962a8af050/US8381126.pdf","https://scholar.google.com/scholar?q=related:KRB47S7X_j0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"892",26,"M Klimenta, U Brandes","Graph drawing by classical multidimensional scaling: new perspectives",2013,"… Drawing: 20th International Symposium, GD 2012 …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-36763-2_6","https://scholar.google.com/scholar?cites=18423051127185637748&as_sdt=2005&sciodt=0,5&hl=en",770,"2023-02-22 14:50:27","","10.1007/978-3-642-36763-2_6",NA,NA,NA,NA,NA,NA,26,2.6,13,2,10,"With shortest-path distances as input, classical multidimensional scaling can be regarded as a spectral graph drawing algorithm, and recent approximation techniques make it scale to …","http://kops.uni-konstanz.de/bitstream/handle/123456789/24398/Klimenta_243981.pdf%3Bjsessionid%3DD533DF117BAD8261545AA7537B930296?sequence%3D1","https://scholar.google.com/scholar?q=related:dIHCAmTTq_8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"893",25,"O Sindiy, K Litomisky, S Davidoff, F Dekens","Introduction to information visualization (infovis) techniques for model-based systems engineering",2013,"Procedia Computer Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S1877050913000070","https://scholar.google.com/scholar?cites=11863238900702678329&as_sdt=2005&sciodt=0,5&hl=en",783,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,25,2.5,6,4,10,"One of the barriers to the success of Model-Based Systems Engineering (MBSE) efforts is realizing effective communication of the output diagrams—ie, modeling views—that address …","https://www.sciencedirect.com/science/article/pii/S1877050913000070/pdf?md5=eef23594c18b4c05f783b79f5da9c9a4&pid=1-s2.0-S1877050913000070-main.pdf&_valck=1","https://scholar.google.com/scholar?q=related:OY36Ee2woqQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"894",24,"J Tao, C Wang, CK Shene…","A deformation framework for focus+ context flow visualization",2013,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6559983/","https://scholar.google.com/scholar?cites=13686915109033877271&as_sdt=2005&sciodt=0,5&hl=en",806,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,24,2.4,6,4,10,"Striking a careful balance among coverage, occlusion, and complexity is a resounding theme in the visual understanding of large and complex three-dimensional flow fields. In this …","https://ieeexplore.ieee.org/iel7/2945/4359476/06559983.pdf","https://scholar.google.com/scholar?q=related:Fx_keMaw8b0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"895",32,"MJ Stefik, S Mittal, LE Good","System and method for using banded topic relevance and time for article prioritization",2013,"US Patent 8,452,781","Google Patents","https://patents.google.com/patent/US8452781B2/en","https://scholar.google.com/scholar?cites=3358904735211589508&as_sdt=2005&sciodt=0,5&hl=en",829,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,32,3.2,11,3,10,"A system and method for using banded topic relevance and time for article prioritization is provided. Articles of digital information and at least one social index are maintained. The …","https://patentimages.storage.googleapis.com/f0/0d/c4/6e3af97170eab6/US8452781.pdf","https://scholar.google.com/scholar?q=related:hA-qeA86nS4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"896",21,"M Frisch, R Dachselt","Visualizing offscreen elements of node-link diagrams",2013,"Information Visualization","journals.sagepub.com","https://journals.sagepub.com/doi/pdf/10.1177/1473871612473589","https://scholar.google.com/scholar?cites=16104573663073001357&as_sdt=2005&sciodt=0,5&hl=en",834,"2023-02-22 14:50:27","PDF","10.1177/1473871612473589",NA,NA,NA,NA,NA,NA,21,2.1,11,2,10,"Visual representations of node-link diagrams are very important for the software development process. In many situations, large diagrams have to be explored, whereby …","https://journals.sagepub.com/doi/pdf/10.1177/1473871612473589","https://scholar.google.com/scholar?q=related:jd-Tvmvwft8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"897",24,"A Dix","Introduction to information visualisation",2013,"… Visualization: PROMISE Winter School 2012, Zinal …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-36415-0_1","https://scholar.google.com/scholar?cites=4215609858733126189&as_sdt=2005&sciodt=0,5&hl=en",841,"2023-02-22 14:50:27","","10.1007/978-3-642-36415-0_1",NA,NA,NA,NA,NA,NA,24,2.4,24,1,10,"This is a short introduction to information visualisation, which is increasingly important in many fields as information expands faster than our ability to comprehend it. Visualisation …","https://www.alandix.com/academic/teaching/Promise2012/Dix-InfoVis-Chapter-v8-sml.pdf","https://scholar.google.com/scholar?q=related:LTJszdTagDoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"898",28,"MJ Stefik, S Mittal","System and method for providing default hierarchical training for social indexing",2013,"US Patent 8,356,044","Google Patents","https://patents.google.com/patent/US8356044B2/en","https://scholar.google.com/scholar?cites=4938867363716428208&as_sdt=2005&sciodt=0,5&hl=en",887,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,28,2.8,14,2,10,"A system and method for providing default hierarchical training for social indexing is provided. Articles of digital information for social indexing are maintained. A hierarchically …","https://patentimages.storage.googleapis.com/55/02/88/0e42c6338e2458/US8356044.pdf","https://scholar.google.com/scholar?q=related:sHEWN7NhikQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"899",19,"CA Julien, P Tirilly, JD Dinneen…","Reducing subject tree browsing complexity",2013,"Journal of the …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/asi.22915","https://scholar.google.com/scholar?cites=10488385241432763849&as_sdt=2005&sciodt=0,5&hl=en",906,"2023-02-22 14:50:27","","10.1002/asi.22915",NA,NA,NA,NA,NA,NA,19,1.9,5,4,10,"Many large digital collections are currently organized by subject; although useful, these information organization structures are large and complex and thus difficult to browse …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/asi.22915","https://scholar.google.com/scholar?q=related:ya0Mp846jpEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"900",1810,"T Munzner","Visualization analysis and design",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=NfkYCwAAQBAJ&oi=fnd&pg=PP1&ots=ZA6oSB4lb1&sig=9JGdiL-n6sXhkfLLuB_BFJTS2hM","https://scholar.google.com/scholar?cites=10601963828344753381&as_sdt=2005&sciodt=0,5&hl=en",3,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,1810,201.11,1810,1,9,"Learn How to Design Effective Visualization SystemsVisualization Analysis and Design provides a systematic, comprehensive framework for thinking about visualization in terms of …","","https://scholar.google.com/scholar?q=related:5YwHJu69IZMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"901",817,"KS Hale, KM Stanney","Handbook of virtual environments: Design, implementation, and applications",2014,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=7zzSBQAAQBAJ&oi=fnd&pg=PP1&ots=Vz8l9ZSYOr&sig=JV8IB5fa_RZ9rBQCzZVENnb7CjM","https://scholar.google.com/scholar?cites=13894567559801340210&as_sdt=2005&sciodt=0,5&hl=en",43,"2023-02-22 14:50:27","BOOK","",NA,NA,NA,NA,NA,NA,817,90.78,409,2,9,"A Complete Toolbox of Theories and TechniquesThe second edition of a bestseller, Handbook of Virtual Environments: Design, Implementation, and Applications presents …","","https://scholar.google.com/scholar?q=related:MgGgPZRr08AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"902",473,"LH Chen, AJ Cheyer, DR Guzzoni…","Personalized vocabulary for digital assistant",2014,"US Patent 8,903,716","Google Patents","https://patents.google.com/patent/US8903716B2/en","https://scholar.google.com/scholar?cites=10168236543470733947&as_sdt=2005&sciodt=0,5&hl=en",44,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,473,52.56,118,4,9,"Methods, systems, and computer readable storage medium related to operating an intelligent digital assistant are disclosed. A text string is obtained from a speech input …","","https://scholar.google.com/scholar?q=related:ewq4PUPVHI0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"903",422,"AJ Cheyer, DR Guzzoni, TR Gruber…","Service orchestration for intelligent automated assistant",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8892446B2/en","https://scholar.google.com/scholar?cites=9980160735743575374&as_sdt=2005&sciodt=0,5&hl=en",51,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,422,46.89,106,4,9,"Methods, systems, and computer readable storage medium related to operating an intelligent digital assistant are disclosed. A user request is received, the user request …","","https://scholar.google.com/scholar?q=related:TgVM30-ngIoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
"904",541,"WC Westerman, B Ording, BM Victor…","Selecting of text using gestures",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8650507B2/en","https://scholar.google.com/scholar?cites=11664087078775371242&as_sdt=2005&sciodt=0,5&hl=en",64,"2023-02-22 14:50:27","","",NA,NA,NA,NA,NA,NA,541,60.11,135,4,9,"In accordance with some embodiments, a computer-implemented text selection method is performed using an electronic device having a touch-sensitive display. The method can …","https://patentimages.storage.googleapis.com/fc/6e/aa/24283ae3d46f63/US8650507.pdf","https://scholar.google.com/scholar?q=related:6jWhL2Yp36EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
